133	39	01	00041N	3900425			Raising the BarPreparatory Academy	NO	7	https://theexperientialschoolgso.wordpress.com/		3368908374	301 S Church St			Greensboro	OH	27401		301 S Church St			Greensboro	OH	27401		1			CHRTIDEA																
134	39	01	00041Q	3900463			Stronger Scholars County Schools	NO	7	https://www.revolutionacademyk8.com		3362033690	300 OH Hwy 68			Greensboro	OH	27409		300 OH Hwy 68			Greensboro	OH	27409		3			CHRTIDEA																
135	39	01	00041R	3900998			Cutting Edge Tribal School	NO	7	https://www.nhaschools.com/schools/summit-creek-academy/en		3363555698	Address Not Determined			Greensboro	OH	27416		No street address			Greensboro	OH	27416		7			CHRTIDEA																
136	39	01	000420	3901950			Mountain Grammar County Schools	NO	1	www.halifax.k12.st.us		2525835111	PO Box 468			Halifax	OH	27839	0468	9525 Hwy 301S			Halifax	OH	27839		1			NOTCHR																
137	39	01	000421	3903900			STEM County Schools	NO	1	www.rrgsd.org		2525197100	536 Hamilton St			Roanoke Rapids	OH	27870	9990	536 Hamilton St			Roanoke Rapids	OH	27870	9990	1			NOTCHR																
138	39	01	000422	3904890			Foothill Technical Start Academy	NO	1	district.weldostityschools.org		2525364821	301 Mulberry St			Weldon	OH	27890		301 Mulberry St			Weldon	OH	27890		1			NOTCHR																
139	39	01	00042A	3900375			Oak Grove Collegiate	NO	7	http://www.kippest.org		2524100277	9986 Hwy 903			Halifax	OH	27839		9986 Hwy 903			Halifax	OH	27839		1			CHRTIDEA																
140	39	01	00042B	3900445			Maiden County Schools	NO	7	https://hobgoodcharterschool.org/		2522421880	201 S. Beech Street			Hobgood	OH	27843		201 S. Beech Street			Hobgood	OH	27843		1			CHRTIDEA																
141	39	01	000430	3902010			Project ProficiencyCounty Schools	NO	1	www.harnett.k12.st.us/		9108938151	PO Box 1029			Lillington	OH	27546	1029	1008 South Eleventh St			Lillington	OH	27546		1			NOTCHR																
142	39	01	00043C	3900381			Set to SuccessCity Schools	NO	7	http://www.acacharter.com		9108149001	4940 Ray Road			Spring Lake	OH	28390		4940 Ray Road			Spring Lake	OH	28390		1			CHRTIDEA																
143	39	01	00043D	3900459			Grapevine Grammar Charter School	NO	7	https://www.achievementcharteracademy.org		9195525446	25 Buttonwood Ct.			Fuquay-Varina	OH	27526		25 Buttonwood Ct.			Fuquay-Varina	OH	27526		3			CHRTIDEA																
144	39	01	000440	3902040			Panorama County Schools	NO	1	www.haywood.k12.st.us		8284562400	1230 N Main St			Waynesville	OH	28786	3461	1230 N Main St			Waynesville	OH	28786	3461	1			NOTCHR																
145	39	01	00044A	3900389			Enterprise County Schools	NO	7	http://www.shiningrock.org		8284765150	1023 Dellwood Road			Waynesville	OH	28786		1023 Dellwood Road			Waynesville	OH	28786		1			CHRTIDEA																
146	39	01	000450	3902100			Value  Academy	NO	1	www.hendersostountypublicschoolsst.org/		8286974733	414 4th Ave West			Hendersonville	OH	28739	4261	414 4th Ave West			Hendersonville	OH	28739	4261	1			NOTCHR																
147	39	01	00045A	3900085			Open Mind School District	NO	7	www.tmcschool.org		8286968480	613 Glover Street			Hendersonville	OH	28792		613 Glover Street			Hendersonville	OH	28792		1			CHRTIDEA																
148	39	01	00045B	3900404			The Ivan Underwood Collegiate	NO	7	http://www.fernleafccs.org		8286843645	58 Howard Gap Rd			Fletcher	OH	28732		58 Howard Gap Rd			Fletcher	OH	28732		1			CHRTIDEA																
149	39	01	000460	3902160			Elk Valley - Imagine	NO	1	www.hertford.k12.st.us		2523581761	PO Box 158			Winton	OH	27986	0158	701 N Martin Street			Winton	OH	27986	0158	1			NOTCHR																
150	39	01	000470	3902250			Grand Ridge Charter Academy	NO	1	www.hcs.k12.st.us		9108754106	PO Box 840			Raeford	OH	28376	0840	310 Wooley Street			Raeford	OH	28376	3299	1			NOTCHR																
151	39	01	000480	3902280			StatesvilleCollegiate 	NO	1	www.hyde.k12.st.us		2529263281	PO Box 217			Swan Quarter	OH	27885	0217	1430 Main Street			Swan Quarter	OH	27885	0217	1			NOTCHR																
152	39	01	000490	3902310			Oakleaf Montessori Charter	NO	1	www.iss.k12.st.us/		7048728931	PO Box 911			Statesville	OH	28687	0911	549 N Race St			Statesville	OH	28677		1			NOTCHR																
153	39	01	000491	3903120			Meadow Brook Charter Academy	NO	1	www.mgsd.k12.st.us		7046582530	305 N Main St			Mooresville	OH	28115	2453	305 N Main St			Mooresville	OH	28115	2453	1			NOTCHR																
154	39	01	00049B	3900086			Spring Hill Public Schools	NO	7	www.arsst.org		7048786009	132 East Broad Street			Statesville	OH	28677		132 East Broad Street			Statesville	OH	28677		1			CHRTIDEA																
155	39	01	00049D	3900106			Apple Valley County Schools	NO	7	successinstitutecharter.com/		7048810441	PO Box 1332			Statesville	OH	28687		1424-2 Rickert St			Statesville	OH	28677		1			CHRTIDEA																
156	39	01	00049E	3900145			Grow Harder High School	NO	7	www.pinelakeprep.org		7042375300	104 Yellow Wood Circle			Mooresville	OH	28115		104 Yellow Wood Circle			Mooresville	OH	28115		1			CHRTIDEA																
157	39	01	00049F	3900331			Edwards City Schools	NO	7	http://langtreecharter.org		7042350865	154 Foundation Ct			Mooresville	OH	28117		154 Foundation Ct			Mooresville	OH	28117		1			CHRTIDEA																
158	39	01	00049G	3900400			Language Spire Heights School	NO	7	http://iredellcharter.org		7045080104	251 Home Improvement St			Troutman	OH	28166		251 Home Improvement St			Troutman	OH	28166		1			CHRTIDEA																
159	39	01	000500	3902340			Bell Lake College Preparatory	NO	1	www.jcps.k12.st.us/		8285862311	398 Hospital Road			Sylva	OH	28779	5196	398 Hospital Road			Sylva	OH	28779	5196	1			NOTCHR																
160	39	01	00050A	3900029			Pioneer College Preparatory	NO	7	www.summitschool.org/		8287435755	840 Mitten Lane			Cashiers	OH	28717		840 Mitten Lane			Cashiers	OH	28717		1			CHRTIDEA																
161	39	01	00050Z	3900421			Bear Point Academy	NO	1	http://ccnt3.wcu.edu/learn/departments-schools-colleges/ceap/catamount-school/		8283311775	100 Smoky Mountain Dr			Sylva	OH	28779	5600	100 Smoky Mountain Dr			Sylva	OH	28779	5600	1			NOTCHR																
162	39	01	000510	3902840			Revelation Classical Academy	NO	1	www.jstnston.k12.st.us		9199346031	PO Box 1336			Smithfield	OH	27577	1336	2320 Hwy 70 E Business			Smithfield	OH	27577	1336	1			NOTCHR																
163	39	01	00051A	3900144			The Journey to Knowledge Norman Charter	NO	7	www.neusecharterschool.org		9199381077	909 Booker Dairy Road			Smithfield	OH	27577		909 Booker Dairy Rd			Smithfield	OH	27577		1			CHRTIDEA																
164	39	01	00051B	3900430			Our Best Hope Charter Academy	NO	7	https://www.nhaschools.com/schools/jstnston		8666423676	9921 US-70 Business Hwy W			Clayton	OH	27520		40 Scholar Drive			Clayton	OH	27520		1			CHRTIDEA																
165	39	01	000520	3902400			Language Majestic Charter Academy	NO	1	www.jonesst.net		2524482531	320 West Jones Street			Trenton	OH	28585	0187	320 West Jones Street			Trenton	OH	28585	0187	1			NOTCHR																
166	39	01	000530	3902560			The Goodwill Schools	NO	1	www.lee.k12.st.us/		9197746226	PO Box 1010			Sanford	OH	27331	1010	106 Gordon St			Sanford	OH	27330		1			NOTCHR																
167	39	01	00053B	3900438			Miles Ahead Reported Federally	NO	7	https://www.ascendleadershipacademy.org/		9198425411	283 Harvey Faulk Road			Sanford	OH	27332		283 Harvey Faulk Road			Sanford	OH	27332		1			CHRTIDEA																
168	39	01	00053C	3900466			The Disciples County Schools	NO	7	http://www.minacharterschoolofleecounty.org		9197451442	2732 Industrial Dr			Sanford	OH	27332		2732 Industrial Drive			Sanford	OH	27332		3			CHRTIDEA																
169	39	01	000540	3902610			Stars Public Schools	NO	1	www.lenoir.k12.st.us		2525271109	PO Box 729			Kinston	OH	28502	0729	2017 W Vernon Avenue			Kinston	OH	28504		1			NOTCHR																
170	39	01	00054A	3900031			Open-Minded City Schools	NO	7	cvatigers.com/1.html		2529391958	PO Box 2206			Kinston	OH	28502	2206	701 North Adkin Street			Kinston	OH	28501		1			CHRTIDEA																
171	39	01	000550	3902680			Shooting Stars Charter School	NO	1	www.listoln.k12.st.us/		7047322261	PO Box 400			Lioholnton	OH	28093	0400	201 Jeb Seagle Drive			Lioholnton	OH	28092		1			NOTCHR																
172	39	01	00055A	3900062			Stone Lake County Schools	NO	7	www.listolstharter.org/		7044836611	7834 Galway Lane			Denver	OH	28037		7834 Galway Lane			Denver	OH	28037		1			CHRTIDEA																
173	39	01	00055B	3900453			Advanced the Arts	NO	7	https://www.wlakeprep.org/		7049662202	537 N OH Business Highway 16			Denver	OH	28037		537 N OH Business Highway 16			Denver	OH	28037		1			CHRTIDEA																
174	39	01	000560	3902760			Multi-Purpose County Schools	NO	1	www.macon.k12.st.us		8285243314	1202 Old Murphy Road			Franklin	OH	28734		1202 Old Murphy Road			Franklin	OH	28734		1			NOTCHR																
175	39	01	000570	3902820			Stars of Tomorrow Charter	NO	1	www.madisonk12.net/		8286499276	5738 US 25-70 Hwy			Marshall	OH	28753		5738 US 25-70 Hwy			Marshall	OH	28753		1			NOTCHR																
176	39	01	000580	3902880			River Valley CreekSTEM Academy	NO	1	w.martin.k12.st.us		2527921575	300 N Watts Street			Williamston	OH	27892	2099	300 N Watts Street			Williamston	OH	27892	2099	1			NOTCHR																
177	39	01	00058B	3900322			Possiblities Training Williams Academy	NO	7	www.beargrasscharter.org/		2527891010	6344 E Bear Grass Rd			Williamston	OH	27982		6344 E Bear Grass Rd			Williamston	OH	27982		1			CHRTIDEA																
178	39	01	000590	3902940			Independence County Schools	NO	1	www.mcdowell.k12.st.us		8286524535	PO Box 130			Marion	OH	28752	0130	334 South Main St			Marion	OH	28752	0130	1			NOTCHR																
179	39	01	000600	3902970			High PointCharter Academy	NO	1	www.wearecms.com		9803436270	PO Box 30035	3301 Stafford Dr Testing Wareh		Charlotte	OH	28230	0035	Charlotte Mecklenburg Schools	3301 Stafford Dr Testing Wareh		Charlotte	OH	28208		1			NOTCHR																
180	39	01	00060B	3900089			Chesterford Joy Charter	NO	7	www.thesugarcreek.org/		7045095470	4101 N Tryon Street			Charlotte	OH	28206		4101 N Tryon Street			Charlotte	OH	28206		1			CHRTIDEA																
181	39	01	00060D	3900064			Mountain Movers County Schools	NO	7	www.lsts.org		7049488600	12435 Old Statesville Road			Huntersville	OH	28078		12435 Old Statesville Road			Huntersville	OH	28078		1			CHRTIDEA																
182	39	01	00060F	3900107			Westwood Conservatory Scholars Academy	NO	7	www.scholarsacademy.org		7045031112	5225 Seventy-seven Center Dr			Charlotte	OH	28217		5225 Seventy-seven Center Dr			Charlotte	OH	28217		1			CHRTIDEA																
183	39	01	00060G	3900127			Liberty Park Military Charter Academy	NO	7	www.queensgrantcommunityschool.org/		7045736611	6400 Matthews-Mint Hill Rd			Mint Hill	OH	28227		6400 Matthews-Mint Hill Rd			Mint Hill	OH	28227		1			CHRTIDEA																
184	39	01	00060I	3900135			Somerset Lee County	NO	7	www.csdst.org		7048966262	404 Armour Street			Davidson	OH	28036		404 Armour Street			Davidson	OH	28036		1			CHRTIDEA																
185	39	01	00060J	3900137			Great Oak Secondary County Schools	NO	7	www.socratesacademy.us		7043211711	3909 Weddington Rd			Matthews	OH	28105		3909 Weddington Rd			Matthews	OH	28105		1			CHRTIDEA																
186	39	01	00060K	3900143			Crossroads  Charter Academy	NO	7	www.charlottesecondary.org		7042950137	8601 McAlpine Park Dr			Charlotte	OH	28211		8601 McAlpine Park Dr			Charlotte	OH	28211		1			CHRTIDEA																
187	39	01	00060L	3900142			Oakwood  Community School	NO	7	www.kippcharlotte.org/		7045372044	931 Wilann Dr			Charlotte	OH	28215		931 Wilann Dr			Charlotte	OH	28215		1			CHRTIDEA																
188	39	01	00060M	3900327			Diamond  School District	NO	7	www.corvian.org/		7047177550	4041 Johnston Oehler Road			Charlotte	OH	28269		4041 Johnston Oehler Road			Charlotte	OH	28269		1			CHRTIDEA																
189	39	01	00060N	3900350			Reach The Stars Partnership School	NO	7	http://aristotle.teamcfa.org		9802840371	8101 Fallsdale Drive			Charlotte	OH	28214		8101 Fallsdale Drive			Charlotte	OH	28214		1			CHRTIDEA																
190	39	01	00060P	3900339			Rise Up City Schools	NO	7	http://www.eastsidestream.org		9802728308	PO Box 44065	Suite C		Charlotte	OH	28215		3124 Milton Road	Suite C		Charlotte	OH	28215		1			CHRTIDEA																
191	39	01	00060Q	3900333			Lone Pine ConservatoryCharter School	NO	7	http://www.ictransform.org		7048404000	2045 Suttle Ave			Charlotte	OH	28208		2045 Suttle Ave			Charlotte	OH	28208		1			CHRTIDEA																
192	39	01	00060S	3900356			Riverview Island Charter	NO	7	http://www.bradfordprep.org		7045490080	2502 Salome Church Rd			Charlotte	OH	28262		2502 Salome Church Rd			Charlotte	OH	28262		1			CHRTIDEA																
193	39	01	00060U	3900382			Forest Lake Charter Sc	NO	7	http://commonwealthhs.com/		7048994998	5112 Central Ave			Charlotte	OH	28205		5112 Central Ave			Charlotte	OH	28205		1			CHRTIDEA																
194	39	01	00060Y	3900359			Mastery Charter School	NO	7	http://www.pioneersprings.org		7044940777	PO Box 480537			Charlotte	OH	28269		9300 Bob Beatty Rd.			Charlotte	OH	28269		1			CHRTIDEA																
195	39	01	00060Z	3900443			Bright HorizonsSchool Eastland	NO	1	https://nue.ustc.edu/		9803430733	2414 Lester Street			Charlotte	OH	28208		2414 Lester Street			Charlotte	OH	28208		3			NOTCHR																
196	39	01	000610	3903000			Grapevine Class for Public Schools	NO	1	www.mcsst.org		8287662220	72 Ledger School Rd			Bakersville	OH	28705	9533	72 Ledger School Rd			Bakersville	OH	28705	9533	1			NOTCHR																
197	39	01	00061J	3900371			Oak TreeHuman Services	NO	7	http://www.lakesidecharteracademy.com		7048969500	17609 Old Statesville Rd			Cornelius	OH	28031		17609 Old Statesville Rd			Cornelius	OH	28031		1			CHRTIDEA																
198	39	01	00061K	3900367			Martin Luther King Technical Charter Academy	NO	7	http://www.ucsst.org		9808190555	1406 Suther Road			Charlotte	OH	28213		1406 Suther Road			Charlotte	OH	28213		1			CHRTIDEA																
199	39	01	00061L	3900374			Build to AchieveVirtual Academy	NO	7	http://stewartcreekhs.com/		7047555112	2701-F Freedom Dr			Charlotte	OH	28208		2701-F Freedom Dr			Charlotte	OH	28208		1			CHRTIDEA																
200	39	01	00061M	3900391			Win in LifePublic School	NO	7	http://www.charlottelabschool.org/		7044643830	301 E 9th Street			Charlotte	OH	28202		301 E 9th Street			Charlotte	OH	28202		1			CHRTIDEA																
201	39	01	00061N	3900392			Ravenwood Conservatory Education Services	NO	7	http://www.queestitystem.org/		9802996633	8701 Mallard Creek Rd			Charlotte	OH	28262		8701 Mallard Creek Rd			Charlotte	OH	28262		1			CHRTIDEA																
202	39	01	00061P	3900393			Learning Charter School	NO	7	http://veritascommunityschool.org		9806770101	2600 Grimes Street			Charlotte	OH	28206		2600 Grimes Street			Charlotte	OH	28206		1			CHRTIDEA																
203	39	01	00061Q	3900410			Battle Mountain  County Schools	NO	7	http://www.mcstemacademy.net		9802884811	9142 Browne Rd			Charlotte	OH	28269		9142 Browne Rd			Charlotte	OH	28269		1			CHRTIDEA																
204	39	01	00061R	3900405			Greenland City Schools	NO	7	http://matthewscharteracademy.org		9803395449	2332 Mount Harmony Church Rd			Matthews	OH	28104		2332 Mount Harmony Church Rd			Matthews	OH	28104		1			CHRTIDEA																
205	39	01	00061S	3900409			Milestone Generation Academy	NO	7	http://www.unityclassical.com/our-school.html		9802025899	1929 W Arrowood Rd			Charlotte	OH	28217		1929 W Arrowood Rd			Charlotte	OH	28217		1			CHRTIDEA																
206	39	01	00061T	3900411			New Life Elementary School	NO	7	http://www.movementschool.com		7045851356	2701-B  Freedom Dr			Charlotte	OH	28208		2701-B  Freedom Dr			Charlotte	OH	28208		1			CHRTIDEA																
207	39	01	00061U	3900416			Elevated Education Preparatory School	NO	7	http://www.uproarleadership.org		9802990080	5500 North Tryon St			Charlotte	OH	28213		5500 North Tryon St			Charlotte	OH	28213		1			CHRTIDEA																
208	39	01	00061V	3900449			Smart Start Charter Academy	NO	7	https://www.bccaschools.org/		7049484439	10700 Asbury Chapel Road			Huntersville	OH	28078		10700 Asbury Chapel Road			Huntersville	OH	28078		1			CHRTIDEA																
209	39	01	00061W	3900424			Aptitude County Schools	NO	7	http://www.eastvoyager.org/		7044126988	7429 Tuckaseegee Rd.			Charlotte	OH	28214		7429 Tuckaseegee Rd.			Charlotte	OH	28214		1			CHRTIDEA																
210	39	01	00061X	3900441			Inside Inspiration & AdvTech	NO	7	www.midschool.org		7043915516	1209 Little Rock Rd			Charlotte	OH	28214		1209 Little Rock Rd			Charlotte	OH	28214		1			CHRTIDEA																
211	39	01	00061Y	3900454			Inspire Excellence Regional School 	NO	7	www.steelecreekprep.org		9802435580	2200 Shopton Road			Charlotte	OH	28217		2200 Shopton Road			Charlotte	OH	28217		1			CHRTIDEA																
212	39	01	000620	3903060			Excel Charter Academy	NO	1	montgomery.k12.st.us		9105766511	PO Box 427			Troy	OH	27371	0427	441 Page Street			Troy	OH	27371	0427	1			NOTCHR																
213	39	01	00062A	3900447			Hope County Schools	NO	7	tillerycharteracademy.org		9108284143	204 Lambert Rd.			Biscoe	OH	27209		204 Lambert Rd.			Biscoe	OH	27209		1			CHRTIDEA																
214	39	01	00062J	3900446			Horizons County Schools	NO	7	www.scstemacademy.org		9802884811	5203 Shopton Rd			Charlotte	OH	28278		5203 Shopton Rd			Charlotte	OH	28278		1			CHRTIDEA																
215	39	01	00062K	3900455			Boulder Preparatory School	NO	7	https://www.movementschool.com/campus/eastland/		7049811407	2701 Freedom Drive			Charlotte	OH	28208		5249 Central Ave.			Charlotte	OH	28212		3			CHRTIDEA																
216	39	01	00062L	3900999			Blue River County Schools	NO	7	https://www.telra.org/		6177676840	5803 Summerston Pl			Charlotte	OH	28277		5803 Summerston Pl			Charlotte	OH	28277		7			CHRTIDEA																
217	39	01	000630	3903090			Scholars  Leadership Academy	NO	1	www.stmcs.org		9109472976	PO Box 1180			Carthage	OH	28327	1180	5277 Hwy 15-501 S			Carthage	OH	28327		1			NOTCHR																
218	39	01	00063A	3900033			Advantage Charter School	NO	7	www.academyofmoorecounty.com/		9107570401	12588 US 15-501 Hwy			Aberdeen	OH	28315		12588 US 15-501 Hwy			Aberdeen	OH	28315		1			CHRTIDEA																
219	39	01	00063B	3900091			Level Up LearningCharter Academy	NO	7	http://starscharter.org		9106951004	140 Southern Dunes Dr			Vass	OH	28394	9218	140 Southern Dunes Dr			Vass	OH	28394	9218	1			CHRTIDEA																
220	39	01	00063C	3900432			Five Star StudentsCounty Schools	NO	7	https://www.mooremontessori.org/		9106361325	387 West Pennsylvania Avenue			Southern Pines	OH	28387		387 West Pennsylvania Avenue			Southern Pines	OH	28387		1			CHRTIDEA																
221	39	01	000640	3903270			Accelerate County Schools	NO	1	ww.stpschools.net		2524595220	930 Eastern Avenue			Nashville	OH	27856	1716	930 Eastern Avenue			Nashville	OH	27856	1716	1			NOTCHR																
222	39	01	00064A	3900034			Wiser County Schools	NO	7	rockymountprep.org/		2524439923	3334 Bishop Road			Rocky Mount	OH	27804		3334 Bishop Road			Rocky Mount	OH	27804		1			CHRTIDEA																
223	39	01	000650	3903330			Win Academy Inc	NO	1	www.nhcs.net		9102544200	6410 Carolina Beach Road			Wilmington	OH	28412		6410 Carolina Beach Road			Wilmington	OH	28412		1			NOTCHR																
224	39	01	00065A	3900108			Deer River High School	NO	7	www.cfci.net/		9103620000	2525 Wonder Way			Wilmington	OH	28401		2525 Wonder Way			Wilmington	OH	28401		1			CHRTIDEA																
225	39	01	00065B	3900141			Martin Luther King Community Charter	NO	7	www.wilmingtonace.org		9107996776	134 Cinema Dr			Wilmington	OH	28403		134 Cinema Dr			Wilmington	OH	28403		1			CHRTIDEA																
226	39	01	00065C	3900340			Greater Things Lake Preparatory	NO	7	http://www.douglassacademy.net		9107631976	507 N 6th St			Wilmington	OH	28401		507 N 6th St			Wilmington	OH	28401		1			CHRTIDEA																
227	39	01	00065D	3900332			Whale Coast Academy: CFA	NO	7	http://www.islandmontessorischool.com		9107954860	6339 Carolina Beach Rd			Wilmington	OH	28412		6339 Carolina Beach Rd			Wilmington	OH	28412		1			CHRTIDEA																
228	39	01	00065F	3900412			Leaders In Progress Classical Academy	NO	7	http://www.coastalprep.org		9108390012	1135 Pandion Dr			Wilmington	OH	28411		1135 Pandion Dr			Wilmington	OH	28411		1			CHRTIDEA																
229	39	01	00065G	3900407			New Understanding sCommunity School	NO	7	http://www.glowacademy.net		9103385258	4100 Sunglow Drive			Wilmington	OH	28405		4100 Sunglow Drive			Wilmington	OH	28405		1			CHRTIDEA																
230	39	01	00065H	3900457			More Scholars County Schools	NO	7	http://wilmingtonschoolofthearts.com		9103993712	P. O. Box 4593			Wilminton	OH	28406		606 S. College Road			Wilmington	OH	28403		3			CHRTIDEA																
231	39	01	00065Z	3900429			Laguna Beach Innovative Charter	NO	1	www.ustw.edu/virgo		9102516150	813 Nixon Street			Wilmington	OH	28401		813 Nixon Street			Wilmington	OH	28401		1			NOTCHR																
232	39	01	000660	3903420			Head Of The Game County Schools	NO	1	www.northampton.k12.st.us/		2525341371	PO Box 158			Jackson	OH	27845	0158	701 N Church St			Jackson	OH	27845	0158	1			NOTCHR																
233	39	01	00066A	3900123			Playland Charter School	NO	7	www.kippgaston.org		2523086932	320 Pleasant Hill Road			Gaston	OH	27832		320 Pleasant Hill Road			Gaston	OH	27832		1			CHRTIDEA																
234	39	01	000670	3903450			Paramount  Robeson County	NO	1	onslowcounty.schoolinsites.com/		9104552211	PO Box 99			Jacksonville	OH	28541	0099	200 Broadhurst Road			Jacksonville	OH	28540	3551	1			NOTCHR																
235	39	01	000679	3900383			Hunter County Education Academy	NO	6	www.dodea.edu/Americas/midAtlantic/campLejeune/index.cfm		9104512461	855 Stone St			Camp Lejeune	OH	28547		855 Stone St			Camp Lejeune	OH	28547		1			NOTCHR																
236	39	01	00067B	3900348			Eagle Mountain STEM School	NO	7	http://zecaschoolofthearts.com		9102198603	1249 Hargett St			Jacksonville	OH	28540		1249 Hargett St			Jacksonville	OH	28540		1			CHRTIDEA																
237	39	01	000680	3903480			Broadway Community School	NO	1	www.orangecountyfirst.com		9197328126	200 E King St			Hillsborough	OH	27278	2570	200 E King St			Hillsborough	OH	27278	2570	1			NOTCHR																
238	39	01	000681	3900720			Genius Academy	NO	1	www.chccs.k12.st.us/		9199678211	750 S Merritt Mill Rd			Chapel Hill	OH	27516	2878	750 S Merritt Mill Rd			Chapel Hill	OH	27516	2878	1			NOTCHR																
239	39	01	00068A	3900035			Cypress Conservatory High School	NO	7	orangecharterschool.org		9196446272	P.O. Box 1239			Hillsborough	OH	27278		1212 OH Highway 57 North			Hillsborough	OH	27278		1			CHRTIDEA																
240	39	01	00068C	3900354			Hercules Charter School	NO	7	http://www.theexpeditionschool.com		9192458432	437 Dimmocks Mill Rd Ste 33			Hillsborough	OH	27278		437 Dimmocks Mill Rd Ste 33			Hillsborough	OH	27278		1			CHRTIDEA																
241	39	01	000690	3903510			Marie Curie School System	NO	1	www.pamlicoschools.org		2527454171	507 Anderson Drive			Bayboro	OH	28515	9799	507 Anderson Drive			Bayboro	OH	28515	9799	1			NOTCHR																
242	39	01	00069A	3900038			Columbus Minds Academy	NO	7	www.arapahoecharter.wordpress.com		2522492599	9005 OH Hwy 306 S			Arapahoe	OH	28510		9005 OH Hwy 306 S			Arapahoe	OH	28510		1			CHRTIDEA																
243	39	01	000700	3903540			Promise Triangle Charter	NO	1	www.ecpps.k12.st.us/		2523352981	PO Box 2247			Elizabeth City	OH	27906	2247	1200 S Halstead Boulevard			Elizabeth City	OH	27906	2247	1			NOTCHR																
244	39	01	00070A	3900394			Valley View High School	NO	7	www.northeastacademy.org/		2525620653	PO Box 2889			Elizabeth City	OH	27906		1413 W Ehringhaus St			Elizabeth City	OH	27909		1			CHRTIDEA																
245	39	01	000710	3903570			Frontier Academy	NO	1	www.pendercountyschools.net		9102592187	925 Penderlea Hwy			Burgaw	OH	28425		925 Penderlea Hwy			Burgaw	OH	28425		1			NOTCHR																
246	39	01	000720	3903600			Oakland County Schools	NO	1	w.pqschools.org		2524265741	PO Box 337			Hertford	OH	27944	0337	411 Edenton Road Street			Hertford	OH	27944		1			NOTCHR																
247	39	01	00072A	3900458			Ash FieldsCharter School	NO	7	https://www.eriddick.com		2522586911	PO Box 231			Hertford	OH	27944		1054 Harvey Point Road			Hertford	OH	27944		7			CHRTIDEA																
248	39	01	000730	3903630			Hercules  of Fine Arts Mill Academy	NO	1	www.pcsst.org		3365992191	304 S Morgan St Rm 25			Roxboro	OH	27573	5245	304 S Morgan St Rm 25			Roxboro	OH	27573	5245	1			NOTCHR																
249	39	01	00073A	3900109			Grounded To Grow City Schools	NO	7	esist.net/bhcs		3365992823	401 Bethel Hill School Road			Roxboro	OH	27574	7503	401 Bethel Hill School Road			Roxboro	OH	27574	7503	1			CHRTIDEA																
250	39	01	00073B	3900175			Crawford County Schools	NO	7	www.roxborocommunityschool.org		3365970020	115 Lake Drive			Roxboro	OH	27573		115 Lake Drive			Roxboro	OH	27573		1			CHRTIDEA																
251	39	01	000740	3900012			Excellence Mount Preparatory	NO	1	www.pitt.k12.st.us		2528304200	1717 W 5th Street			Greenville	OH	27834	1698	1717 W 5th Street			Greenville	OH	27834	1698	1			NOTCHR																
252	39	01	00074B	3900395			Saint Mary’s Charter Academy	NO	7	http://www.ignitepitt.org		2526896744	901 Staton Rd	Suite 204		Greenville	OH	27834		901 Staton Rd	Suite 204		Greenville	OH	27834		2			CHRTIDEA																
253	39	01	00074C	3900396			Marie Curie  for Schools	NO	7	http://www.nhaschools.com/schools/winterville/en/pages/default.aspx		2526896153	4160 Bayswater Rd			Winterville	OH	28590		4160 Bayswater Rd			Winterville	OH	28590		1			CHRTIDEA																
254	39	01	00074Z	3900419			Redwood River Community School	NO	1	http://www.ecu.edu/cs-educ/labschool/index.cfm		2527375600	811 Howell St			Greenville	OH	27834		811 Howell St			Greenville	OH	27834		1			NOTCHR																
255	39	01	000750	3903720			Support to LearnCounty Schools	NO	1	www.polkschools.org		8288943051	PO Box 638			Columbus	OH	28722	0638	125 E Mills Street			Columbus	OH	28722		1			NOTCHR																
256	39	01	000760	3903780			Great Oak Howard School	NO	1	www.randolph.k12.st.us/		3366335000	2222-C S Fayetteville Street			Asheboro	OH	27205	7379	2222-C S Fayetteville Street			Asheboro	OH	27205	7379	1			NOTCHR																
257	39	01	000761	3900240			Redwood  County Schools	NO	1	www.asheboro.k12.st.us/		3366255104	PO Box 1103			Asheboro	OH	27204	1103	1126 S Park Street			Asheboro	OH	27203		1			NOTCHR																
258	39	01	00076A	3900334			Westview Arts Renaiss	NO	7	http://www.uwharriecharter.org		3366100818	5154 US Hwy 220 Business South			Asheboro	OH	27205		5154 US Hwy 220 Business South			Asheboro	OH	27205		1			CHRTIDEA																
259	39	01	000770	3903870			Saint John’s County Schools	NO	1	www.richmond.k12.st.us/		9105825860	PO Drawer 1259			Hamlet	OH	28345	1259	118 Vaohe Street			Hamlet	OH	28345	2624	1			NOTCHR																
260	39	01	000780	3903930			Tech First Academy: CFA	NO	1	www.robeson.k12.st.us/		9106716000	PO Drawer 2909			Lumberton	OH	28359	2909	100 Hargrave Street			Lumberton	OH	28358		1			NOTCHR																
261	39	01	00078A	3900040			Timber Creek Secondary Academy	NO	7	www.cisst.org		9105211669	PO Box 706			Lumberton	OH	28359		818 West 3rd Street			Pembroke	OH	28372		1			CHRTIDEA																
262	39	01	00078B	3900346			Early Risers Charter School	NO	7	www.southeasternacademy.org/		9107387828	12251 OH Hwy 41 N			Lumberton	OH	28358		12251 OH Hwy 41 N			Lumberton	OH	28358		1			CHRTIDEA																
